source,source_id,title,url,year,phrase,extra
mathoverflow,53274,Why are they called Spherical Varieties?,https://mathoverflow.net/questions/53274/why-are-they-called-spherical-varieties,,soft-question,score=23 | tags=ag.algebraic-geometry|soft-question|terminology|spherical-varieties | original_url=https://mathoverflow.net/questions/53274/why-are-they-called-spherical-varieties | target_kind=mathoverflow_html
mathoverflow,495562,Note vs Notice in Mathematics,https://mathoverflow.net/questions/495562/note-vs-notice-in-mathematics,,soft-question,score=23 | tags=soft-question|mathematical-writing | original_url=https://mathoverflow.net/questions/495562/note-vs-notice-in-mathematics | target_kind=mathoverflow_html
mathoverflow,506390,Would Hofstadter&#39;s critique of the theory of types apply to modern type theories as well?,https://mathoverflow.net/questions/506390/would-hofstadters-critique-of-the-theory-of-types-apply-to-modern-type-theories,,soft-question,score=23 | tags=lo.logic|soft-question|mathematical-philosophy|foundations|type-theory | original_url=https://mathoverflow.net/questions/506390/would-hofstadters-critique-of-the-theory-of-types-apply-to-modern-type-theories | target_kind=mathoverflow_html
mathoverflow,62630,What theorem of Liouville&#39;s is Gian-Carlo Rota referring to here?,https://mathoverflow.net/questions/62630/what-theorem-of-liouvilles-is-gian-carlo-rota-referring-to-here,,soft-question,score=23 | tags=soft-question|ho.history-overview|classical-invariant-theory|differential-equations | original_url=https://mathoverflow.net/questions/62630/what-theorem-of-liouvilles-is-gian-carlo-rota-referring-to-here | target_kind=mathoverflow_html
mathoverflow,264013,Etymology of &quot;exterior&quot; in &quot;exterior calculus&quot;,https://mathoverflow.net/questions/264013/etymology-of-exterior-in-exterior-calculus,,soft-question,score=23 | tags=soft-question|ho.history-overview|exterior-algebra|etymology | original_url=https://mathoverflow.net/questions/264013/etymology-of-exterior-in-exterior-calculus | target_kind=mathoverflow_html
mathoverflow,56441,Mathematics TV clips,https://mathoverflow.net/questions/56441/mathematics-tv-clips,,soft-question,score=23 | tags=soft-question|popularization | original_url=https://mathoverflow.net/questions/56441/mathematics-tv-clips | target_kind=mathoverflow_html
mathoverflow,98824,Origins of the Nerve Theorem,https://mathoverflow.net/questions/98824/origins-of-the-nerve-theorem,,soft-question,score=23 | tags=at.algebraic-topology|soft-question|ho.history-overview|co.combinatorics | original_url=https://mathoverflow.net/questions/98824/origins-of-the-nerve-theorem | target_kind=mathoverflow_html
mathoverflow,17226,Is discrete mathematics mainstream?,https://mathoverflow.net/questions/17226/is-discrete-mathematics-mainstream,,soft-question,score=22 | tags=soft-question|journals | original_url=https://mathoverflow.net/questions/17226/is-discrete-mathematics-mainstream | target_kind=mathoverflow_html
mathoverflow,83092,"What is the main goal of a paper, really?",https://mathoverflow.net/questions/83092/what-is-the-main-goal-of-a-paper-really,,soft-question,score=22 | tags=soft-question|mathematical-writing | original_url=https://mathoverflow.net/questions/83092/what-is-the-main-goal-of-a-paper-really | target_kind=mathoverflow_html
mathoverflow,178982,Where to find (personal) motivation,https://mathoverflow.net/questions/178982/where-to-find-personal-motivation,,soft-question,score=22 | tags=soft-question|career|advice | original_url=https://mathoverflow.net/questions/178982/where-to-find-personal-motivation | target_kind=mathoverflow_html
mathoverflow,71765,Are proper classes objects?,https://mathoverflow.net/questions/71765/are-proper-classes-objects,,soft-question,score=22 | tags=set-theory|soft-question|mathematical-philosophy | original_url=https://mathoverflow.net/questions/71765/are-proper-classes-objects | target_kind=mathoverflow_html
mathoverflow,509157,Authorship in Mathematics,https://mathoverflow.net/questions/509157/authorship-in-mathematics,,soft-question,score=22 | tags=soft-question|journals|mathematical-writing|convention | original_url=https://mathoverflow.net/questions/509157/authorship-in-mathematics | target_kind=mathoverflow_html
mathoverflow,10801,"Quantitatively speaking, which subject area in mathematics is currently the most research active?",https://mathoverflow.net/questions/10801/quantitatively-speaking-which-subject-area-in-mathematics-is-currently-the-most,,soft-question,score=22 | tags=soft-question | original_url=https://mathoverflow.net/questions/10801/quantitatively-speaking-which-subject-area-in-mathematics-is-currently-the-most | target_kind=mathoverflow_html
mathoverflow,209465,Style of mathematical writing vs. too many lemmas,https://mathoverflow.net/questions/209465/style-of-mathematical-writing-vs-too-many-lemmas,,soft-question,score=22 | tags=soft-question|mathematical-writing | original_url=https://mathoverflow.net/questions/209465/style-of-mathematical-writing-vs-too-many-lemmas | target_kind=mathoverflow_html
mathoverflow,161586,What have simplicial complexes ever done for graph theory?,https://mathoverflow.net/questions/161586/what-have-simplicial-complexes-ever-done-for-graph-theory,,soft-question,score=22 | tags=co.combinatorics|at.algebraic-topology|graph-theory|soft-question|simplicial-complexes | original_url=https://mathoverflow.net/questions/161586/what-have-simplicial-complexes-ever-done-for-graph-theory | target_kind=mathoverflow_html
mathoverflow,138914,Contemporary mathematical themes,https://mathoverflow.net/questions/138914/contemporary-mathematical-themes,,soft-question,score=22 | tags=soft-question|big-picture | original_url=https://mathoverflow.net/questions/138914/contemporary-mathematical-themes | target_kind=mathoverflow_html
mathoverflow,309002,Why did _Research in the Mathematical Sciences_ change from open access to subscription-based?,https://mathoverflow.net/questions/309002/why-did-research-in-the-mathematical-sciences-change-from-open-access-to-subsc,,soft-question,score=22 | tags=soft-question|journals | original_url=https://mathoverflow.net/questions/309002/why-did-research-in-the-mathematical-sciences-change-from-open-access-to-subsc | target_kind=mathoverflow_html
mathoverflow,145463,What does a theoretical mathematician do?,https://mathoverflow.net/questions/145463/what-does-a-theoretical-mathematician-do,,soft-question,score=22 | tags=soft-question | original_url=https://mathoverflow.net/questions/145463/what-does-a-theoretical-mathematician-do | target_kind=mathoverflow_html
mathoverflow,109941,Publication and Career as a fresh Ph.D,https://mathoverflow.net/questions/109941/publication-and-career-as-a-fresh-ph-d,,soft-question,score=22 | tags=career|soft-question | original_url=https://mathoverflow.net/questions/109941/publication-and-career-as-a-fresh-ph-d | target_kind=mathoverflow_html
mathoverflow,15595,Math keyboard: does it exist ?,https://mathoverflow.net/questions/15595/math-keyboard-does-it-exist,,soft-question,score=22 | tags=soft-question | original_url=https://mathoverflow.net/questions/15595/math-keyboard-does-it-exist | target_kind=mathoverflow_html
mathoverflow,325594,Videos of Gian-Carlo Rota lectures,https://mathoverflow.net/questions/325594/videos-of-gian-carlo-rota-lectures,,soft-question,score=22 | tags=soft-question|ho.history-overview|online-resources | original_url=https://mathoverflow.net/questions/325594/videos-of-gian-carlo-rota-lectures | target_kind=mathoverflow_html
mathoverflow,321332,What is known about the common knowledge of mathematicians outside their field?,https://mathoverflow.net/questions/321332/what-is-known-about-the-common-knowledge-of-mathematicians-outside-their-field,,soft-question,score=22 | tags=soft-question|gm.general-mathematics|sociology-of-math | original_url=https://mathoverflow.net/questions/321332/what-is-known-about-the-common-knowledge-of-mathematicians-outside-their-field | target_kind=mathoverflow_html
mathoverflow,27316,Separable and algebraic closures?,https://mathoverflow.net/questions/27316/separable-and-algebraic-closures,,soft-question,score=21 | tags=nt.number-theory|ag.algebraic-geometry|soft-question | original_url=https://mathoverflow.net/questions/27316/separable-and-algebraic-closures | target_kind=mathoverflow_html
mathoverflow,66162,Appendices to papers authored by others,https://mathoverflow.net/questions/66162/appendices-to-papers-authored-by-others,,soft-question,score=21 | tags=soft-question|journals|bibliography | original_url=https://mathoverflow.net/questions/66162/appendices-to-papers-authored-by-others | target_kind=mathoverflow_html
mathoverflow,114344,13 months and not even one report. what would you do?,https://mathoverflow.net/questions/114344/13-months-and-not-even-one-report-what-would-you-do,,soft-question,score=21 | tags=journals|soft-question | original_url=https://mathoverflow.net/questions/114344/13-months-and-not-even-one-report-what-would-you-do | target_kind=mathoverflow_html
mathoverflow,35246,The definition of homotopy in algebraic topology,https://mathoverflow.net/questions/35246/the-definition-of-homotopy-in-algebraic-topology,,soft-question,score=21 | tags=homotopy-theory|at.algebraic-topology|soft-question | original_url=https://mathoverflow.net/questions/35246/the-definition-of-homotopy-in-algebraic-topology | target_kind=mathoverflow_html
mathoverflow,133290,Pros and cons of math teaching using smartboards,https://mathoverflow.net/questions/133290/pros-and-cons-of-math-teaching-using-smartboards,,soft-question,score=21 | tags=soft-question|teaching | original_url=https://mathoverflow.net/questions/133290/pros-and-cons-of-math-teaching-using-smartboards | target_kind=mathoverflow_html
mathoverflow,360889,Can the place of publication be harmful to one&#39;s reputation?,https://mathoverflow.net/questions/360889/can-the-place-of-publication-be-harmful-to-ones-reputation,,soft-question,score=21 | tags=soft-question|journals|mathematical-writing | original_url=https://mathoverflow.net/questions/360889/can-the-place-of-publication-be-harmful-to-ones-reputation | target_kind=mathoverflow_html
mathoverflow,23710,Does this approach for the Poincar&#233; conjecture work?,https://mathoverflow.net/questions/23710/does-this-approach-for-the-poincar%c3%a9-conjecture-work,,soft-question,score=21 | tags=soft-question|at.algebraic-topology|gt.geometric-topology|homotopy-theory|homology | original_url=https://mathoverflow.net/questions/23710/does-this-approach-for-the-poincar%c3%a9-conjecture-work | target_kind=mathoverflow_html
mathoverflow,86055,Schemes and meaning of &quot;geometric intuition&quot;,https://mathoverflow.net/questions/86055/schemes-and-meaning-of-geometric-intuition,,soft-question,score=21 | tags=ag.algebraic-geometry|soft-question | original_url=https://mathoverflow.net/questions/86055/schemes-and-meaning-of-geometric-intuition | target_kind=mathoverflow_html
mathoverflow,46417,Strategies for digging through literature,https://mathoverflow.net/questions/46417/strategies-for-digging-through-literature,,soft-question,score=21 | tags=soft-question | original_url=https://mathoverflow.net/questions/46417/strategies-for-digging-through-literature | target_kind=mathoverflow_html
mathoverflow,132640,Where to look for corrections of papers?,https://mathoverflow.net/questions/132640/where-to-look-for-corrections-of-papers,,soft-question,score=21 | tags=soft-question|journals|peer-review|math-communication | original_url=https://mathoverflow.net/questions/132640/where-to-look-for-corrections-of-papers | target_kind=mathoverflow_html
mathoverflow,166248,"Does formalizing math require search and creativity, or is it near-mechanical?",https://mathoverflow.net/questions/166248/does-formalizing-math-require-search-and-creativity-or-is-it-near-mechanical,,soft-question,score=20 | tags=lo.logic|soft-question|proof-theory|foundations|proof-assistants | original_url=https://mathoverflow.net/questions/166248/does-formalizing-math-require-search-and-creativity-or-is-it-near-mechanical | target_kind=mathoverflow_html
mathoverflow,6292,Why is algebraic geometry so over-represented on this site?,https://mathoverflow.net/questions/6292/why-is-algebraic-geometry-so-over-represented-on-this-site,,soft-question,score=20 | tags=soft-question | original_url=https://mathoverflow.net/questions/6292/why-is-algebraic-geometry-so-over-represented-on-this-site | target_kind=mathoverflow_html
mathoverflow,43918,Who is Kirszbraun?,https://mathoverflow.net/questions/43918/who-is-kirszbraun,,soft-question,score=20 | tags=soft-question|ho.history-overview | original_url=https://mathoverflow.net/questions/43918/who-is-kirszbraun | target_kind=mathoverflow_html
mathoverflow,167705,Should a theorem be numbered by where it is first stated or where it is proven?,https://mathoverflow.net/questions/167705/should-a-theorem-be-numbered-by-where-it-is-first-stated-or-where-it-is-proven,,soft-question,score=20 | tags=soft-question|mathematical-writing | original_url=https://mathoverflow.net/questions/167705/should-a-theorem-be-numbered-by-where-it-is-first-stated-or-where-it-is-proven | target_kind=mathoverflow_html
mathoverflow,377565,PDF readers for presenting Math online,https://mathoverflow.net/questions/377565/pdf-readers-for-presenting-math-online,,soft-question,score=20 | tags=soft-question|teaching|software|conferences | original_url=https://mathoverflow.net/questions/377565/pdf-readers-for-presenting-math-online | target_kind=mathoverflow_html
mathoverflow,14776,How does $\pi_1(SO(3))$ relate exactly to the waiters trick?,https://mathoverflow.net/questions/14776/how-does-pi-1so3-relate-exactly-to-the-waiters-trick,,soft-question,score=20 | tags=at.algebraic-topology|soft-question | original_url=https://mathoverflow.net/questions/14776/how-does-pi-1so3-relate-exactly-to-the-waiters-trick | target_kind=mathoverflow_html
mathoverflow,187025,What makes the amenability of Thompsons group $F$ such a tricky problem?,https://mathoverflow.net/questions/187025/what-makes-the-amenability-of-thompsons-group-f-such-a-tricky-problem,,soft-question,score=20 | tags=gr.group-theory|soft-question|amenability | original_url=https://mathoverflow.net/questions/187025/what-makes-the-amenability-of-thompsons-group-f-such-a-tricky-problem | target_kind=mathoverflow_html
mathoverflow,129609,Discrete Morse theory and chess,https://mathoverflow.net/questions/129609/discrete-morse-theory-and-chess,,soft-question,score=20 | tags=soft-question|ho.history-overview|chess|discrete-morse-theory | original_url=https://mathoverflow.net/questions/129609/discrete-morse-theory-and-chess | target_kind=mathoverflow_html
mathoverflow,441619,Do empirical studies have a place in contemporary mathematics research?,https://mathoverflow.net/questions/441619/do-empirical-studies-have-a-place-in-contemporary-mathematics-research,,soft-question,score=19 | tags=soft-question|big-picture|journals | original_url=https://mathoverflow.net/questions/441619/do-empirical-studies-have-a-place-in-contemporary-mathematics-research | target_kind=mathoverflow_html
mathoverflow,1812,Learning new mathematics,https://mathoverflow.net/questions/1812/learning-new-mathematics,,soft-question,score=19 | tags=soft-question | original_url=https://mathoverflow.net/questions/1812/learning-new-mathematics | target_kind=mathoverflow_html
mathoverflow,297950,What is so special about set theory anyway?,https://mathoverflow.net/questions/297950/what-is-so-special-about-set-theory-anyway,,soft-question,score=19 | tags=set-theory|lo.logic|soft-question | original_url=https://mathoverflow.net/questions/297950/what-is-so-special-about-set-theory-anyway | target_kind=mathoverflow_html
mathoverflow,123914,Is there an editors checklist for mathematics?,https://mathoverflow.net/questions/123914/is-there-an-editors-checklist-for-mathematics,,soft-question,score=19 | tags=soft-question|mathematical-writing | original_url=https://mathoverflow.net/questions/123914/is-there-an-editors-checklist-for-mathematics | target_kind=mathoverflow_html
mathoverflow,307844,What kind of computer tools topologists/geometers use to visualize the objects they deal with?,https://mathoverflow.net/questions/307844/what-kind-of-computer-tools-topologists-geometers-use-to-visualize-the-objects-t,,soft-question,score=19 | tags=soft-question|mathematics-education|mathematical-software|software | original_url=https://mathoverflow.net/questions/307844/what-kind-of-computer-tools-topologists-geometers-use-to-visualize-the-objects-t | target_kind=mathoverflow_html
mathoverflow,81211,Can there exist a `natural&#39; finitely generated group with an undecidable word problem?,https://mathoverflow.net/questions/81211/can-there-exist-a-natural-finitely-generated-group-with-an-undecidable-word-pr,,soft-question,score=19 | tags=gr.group-theory|soft-question | original_url=https://mathoverflow.net/questions/81211/can-there-exist-a-natural-finitely-generated-group-with-an-undecidable-word-pr | target_kind=mathoverflow_html
mathoverflow,280043,On &#39;A proof of ABC conjecture after Mochizuki&#39;,https://mathoverflow.net/questions/280043/on-a-proof-of-abc-conjecture-after-mochizuki,,soft-question,score=19 | tags=ag.algebraic-geometry|nt.number-theory|soft-question | original_url=https://mathoverflow.net/questions/280043/on-a-proof-of-abc-conjecture-after-mochizuki | target_kind=mathoverflow_html
mathoverflow,272381,A curious sin-integral,https://mathoverflow.net/questions/272381/a-curious-sin-integral,,soft-question,score=18 | tags=ca.classical-analysis-and-odes|real-analysis|soft-question|fourier-analysis|integration | original_url=https://mathoverflow.net/questions/272381/a-curious-sin-integral | target_kind=mathoverflow_html
mathoverflow,182100,(Very) High dimensional manifolds,https://mathoverflow.net/questions/182100/very-high-dimensional-manifolds,,soft-question,score=18 | tags=at.algebraic-topology|dg.differential-geometry|soft-question|manifolds | original_url=https://mathoverflow.net/questions/182100/very-high-dimensional-manifolds | target_kind=mathoverflow_html
mathoverflow,68546,Teaching a pedagogy course,https://mathoverflow.net/questions/68546/teaching-a-pedagogy-course,,soft-question,score=18 | tags=textbook-recommendation|advice|teaching|exposition|soft-question | original_url=https://mathoverflow.net/questions/68546/teaching-a-pedagogy-course | target_kind=mathoverflow_html
mathoverflow,22658,Why are inverse images more important than images in mathematics?,https://mathoverflow.net/questions/22658/why-are-inverse-images-more-important-than-images-in-mathematics,,soft-question,score=18 | tags=ct.category-theory|gn.general-topology|soft-question | original_url=https://mathoverflow.net/questions/22658/why-are-inverse-images-more-important-than-images-in-mathematics | target_kind=mathoverflow_html
mathoverflow,247823,Why is the current math community not contributing to machine learning much?,https://mathoverflow.net/questions/247823/why-is-the-current-math-community-not-contributing-to-machine-learning-much,,soft-question,score=18 | tags=soft-question|big-picture | original_url=https://mathoverflow.net/questions/247823/why-is-the-current-math-community-not-contributing-to-machine-learning-much | target_kind=mathoverflow_html
mathoverflow,282854,(Fictive) story of a time where people reasoned only up to isomorphism,https://mathoverflow.net/questions/282854/fictive-story-of-a-time-where-people-reasoned-only-up-to-isomorphism,,soft-question,score=18 | tags=ct.category-theory|lo.logic|soft-question|ho.history-overview|mathematical-philosophy | original_url=https://mathoverflow.net/questions/282854/fictive-story-of-a-time-where-people-reasoned-only-up-to-isomorphism | target_kind=mathoverflow_html
mathoverflow,319058,"Integrating over a hypercube, not a hypersphere",https://mathoverflow.net/questions/319058/integrating-over-a-hypercube-not-a-hypersphere,,soft-question,score=18 | tags=mg.metric-geometry|soft-question|integration | original_url=https://mathoverflow.net/questions/319058/integrating-over-a-hypercube-not-a-hypersphere | target_kind=mathoverflow_html
mathoverflow,74095,Maiden Names vs. Married Names,https://mathoverflow.net/questions/74095/maiden-names-vs-married-names,,soft-question,score=18 | tags=soft-question|journals|advice | original_url=https://mathoverflow.net/questions/74095/maiden-names-vs-married-names | target_kind=mathoverflow_html
mathoverflow,314525,What are the &#39;wonderful consequences&#39; following from the existence of a minimal dense subspace?,https://mathoverflow.net/questions/314525/what-are-the-wonderful-consequences-following-from-the-existence-of-a-minimal,,soft-question,score=18 | tags=fa.functional-analysis|gn.general-topology|soft-question|locales | original_url=https://mathoverflow.net/questions/314525/what-are-the-wonderful-consequences-following-from-the-existence-of-a-minimal | target_kind=mathoverflow_html
mathoverflow,76189,What&#39;s tropical about tropical algebra?,https://mathoverflow.net/questions/76189/whats-tropical-about-tropical-algebra,,soft-question,score=18 | tags=terminology|ho.history-overview|soft-question | original_url=https://mathoverflow.net/questions/76189/whats-tropical-about-tropical-algebra | target_kind=mathoverflow_html
mathoverflow,142156,Where to break paragraphs in a proof?,https://mathoverflow.net/questions/142156/where-to-break-paragraphs-in-a-proof,,soft-question,score=18 | tags=soft-question|mathematical-writing | original_url=https://mathoverflow.net/questions/142156/where-to-break-paragraphs-in-a-proof | target_kind=mathoverflow_html
mathoverflow,25060,Betting markets for unsolved problems?,https://mathoverflow.net/questions/25060/betting-markets-for-unsolved-problems,,soft-question,score=18 | tags=soft-question | original_url=https://mathoverflow.net/questions/25060/betting-markets-for-unsolved-problems | target_kind=mathoverflow_html
mathoverflow,175761,Differences in philosophy between Lie Groups and Differential Galois Theory,https://mathoverflow.net/questions/175761/differences-in-philosophy-between-lie-groups-and-differential-galois-theory,,soft-question,score=18 | tags=soft-question|lie-groups|big-picture | original_url=https://mathoverflow.net/questions/175761/differences-in-philosophy-between-lie-groups-and-differential-galois-theory | target_kind=mathoverflow_html
mathoverflow,353635,Application of higher categories in algebra,https://mathoverflow.net/questions/353635/application-of-higher-categories-in-algebra,,soft-question,score=18 | tags=ag.algebraic-geometry|at.algebraic-topology|soft-question|higher-category-theory|kt.k-theory-and-homology | original_url=https://mathoverflow.net/questions/353635/application-of-higher-categories-in-algebra | target_kind=mathoverflow_html
mathoverflow,35223,Should one use &quot;above&quot; and &quot;below&quot; in mathematical writing?,https://mathoverflow.net/questions/35223/should-one-use-above-and-below-in-mathematical-writing,,soft-question,score=17 | tags=mathematical-writing|soft-question | original_url=https://mathoverflow.net/questions/35223/should-one-use-above-and-below-in-mathematical-writing | target_kind=mathoverflow_html
mathoverflow,28892,Which pair of mathematicians has the most joint papers?,https://mathoverflow.net/questions/28892/which-pair-of-mathematicians-has-the-most-joint-papers,,soft-question,score=17 | tags=soft-question|sociology-of-math | original_url=https://mathoverflow.net/questions/28892/which-pair-of-mathematicians-has-the-most-joint-papers | target_kind=mathoverflow_html
mathoverflow,356512,How do mathematicians find coauthors?,https://mathoverflow.net/questions/356512/how-do-mathematicians-find-coauthors,,soft-question,score=17 | tags=soft-question | original_url=https://mathoverflow.net/questions/356512/how-do-mathematicians-find-coauthors | target_kind=mathoverflow_html
mathoverflow,8543,Learning to Think Categorically,https://mathoverflow.net/questions/8543/learning-to-think-categorically,,soft-question,score=17 | tags=ct.category-theory|soft-question | original_url=https://mathoverflow.net/questions/8543/learning-to-think-categorically | target_kind=mathoverflow_html
mathoverflow,5532,The Importance of ZF,https://mathoverflow.net/questions/5532/the-importance-of-zf,,soft-question,score=17 | tags=soft-question|mathematical-philosophy|set-theory | original_url=https://mathoverflow.net/questions/5532/the-importance-of-zf | target_kind=mathoverflow_html
mathoverflow,38119,Where to publish a paper on the Mafia game?,https://mathoverflow.net/questions/38119/where-to-publish-a-paper-on-the-mafia-game,,soft-question,score=17 | tags=journals|soft-question|tag-removed|markov-chains | original_url=https://mathoverflow.net/questions/38119/where-to-publish-a-paper-on-the-mafia-game | target_kind=mathoverflow_html
mathoverflow,20714,What to expect from attending an ICM?,https://mathoverflow.net/questions/20714/what-to-expect-from-attending-an-icm,,soft-question,score=17 | tags=soft-question|advice|conferences | original_url=https://mathoverflow.net/questions/20714/what-to-expect-from-attending-an-icm | target_kind=mathoverflow_html
mathoverflow,4891,Is it possible to write a research statement which is too short?,https://mathoverflow.net/questions/4891/is-it-possible-to-write-a-research-statement-which-is-too-short,,soft-question,score=17 | tags=soft-question|career | original_url=https://mathoverflow.net/questions/4891/is-it-possible-to-write-a-research-statement-which-is-too-short | target_kind=mathoverflow_html
mathoverflow,343242,Some interesting and elementary topics with connections to the representation theory?,https://mathoverflow.net/questions/343242/some-interesting-and-elementary-topics-with-connections-to-the-representation-th,,soft-question,score=17 | tags=co.combinatorics|rt.representation-theory|soft-question|mathematics-education|cluster-algebras | original_url=https://mathoverflow.net/questions/343242/some-interesting-and-elementary-topics-with-connections-to-the-representation-th | target_kind=mathoverflow_html
mathoverflow,110808,How Many 4-Manifolds are Symplectic?,https://mathoverflow.net/questions/110808/how-many-4-manifolds-are-symplectic,,soft-question,score=17 | tags=sg.symplectic-geometry|dg.differential-geometry|4-manifolds|soft-question | original_url=https://mathoverflow.net/questions/110808/how-many-4-manifolds-are-symplectic | target_kind=mathoverflow_html
mathoverflow,201506,&quot;Epicycles&quot; (Ptolemy style) in math theory?,https://mathoverflow.net/questions/201506/epicycles-ptolemy-style-in-math-theory,,soft-question,score=17 | tags=soft-question|ho.history-overview | original_url=https://mathoverflow.net/questions/201506/epicycles-ptolemy-style-in-math-theory | target_kind=mathoverflow_html
mathoverflow,98070,Submitting papers “out of logical order” due to different review times or rejections,https://mathoverflow.net/questions/98070/submitting-papers-out-of-logical-order-due-to-different-review-times-or-reject,,soft-question,score=17 | tags=soft-question|journals|advice | original_url=https://mathoverflow.net/questions/98070/submitting-papers-out-of-logical-order-due-to-different-review-times-or-reject | target_kind=mathoverflow_html
mathoverflow,192102,Research and exposition: how does writing &quot;basic&quot; books affect your &quot;serious&quot; research work?,https://mathoverflow.net/questions/192102/research-and-exposition-how-does-writing-basic-books-affect-your-serious-re,,soft-question,score=17 | tags=soft-question|career|advice|journals | original_url=https://mathoverflow.net/questions/192102/research-and-exposition-how-does-writing-basic-books-affect-your-serious-re | target_kind=mathoverflow_html
mathoverflow,469068,Why is inner model theory evidence for consistency of large cardinals?,https://mathoverflow.net/questions/469068/why-is-inner-model-theory-evidence-for-consistency-of-large-cardinals,,soft-question,score=17 | tags=set-theory|soft-question|large-cardinals | original_url=https://mathoverflow.net/questions/469068/why-is-inner-model-theory-evidence-for-consistency-of-large-cardinals | target_kind=mathoverflow_html
mathoverflow,29088,What is happening to Martin Gardner&#39;s files?,https://mathoverflow.net/questions/29088/what-is-happening-to-martin-gardners-files,,soft-question,score=17 | tags=soft-question|ho.history-overview|recreational-mathematics | original_url=https://mathoverflow.net/questions/29088/what-is-happening-to-martin-gardners-files | target_kind=mathoverflow_html
mathoverflow,99614,Contacting an eminent mathematician,https://mathoverflow.net/questions/99614/contacting-an-eminent-mathematician,,soft-question,score=17 | tags=ho.history-overview|career|advice|soft-question | original_url=https://mathoverflow.net/questions/99614/contacting-an-eminent-mathematician | target_kind=mathoverflow_html
mathoverflow,320561,Does anyone use non-sober topological spaces?,https://mathoverflow.net/questions/320561/does-anyone-use-non-sober-topological-spaces,,soft-question,score=17 | tags=gn.general-topology|soft-question|examples | original_url=https://mathoverflow.net/questions/320561/does-anyone-use-non-sober-topological-spaces | target_kind=mathoverflow_html
mathoverflow,11113,How important are publications for undergrads?,https://mathoverflow.net/questions/11113/how-important-are-publications-for-undergrads,,soft-question,score=16 | tags=career|soft-question | original_url=https://mathoverflow.net/questions/11113/how-important-are-publications-for-undergrads | target_kind=mathoverflow_html
mathoverflow,5139,How have mathematicians been raised?,https://mathoverflow.net/questions/5139/how-have-mathematicians-been-raised,,soft-question,score=16 | tags=soft-question|mathematics-education | original_url=https://mathoverflow.net/questions/5139/how-have-mathematicians-been-raised | target_kind=mathoverflow_html
mathoverflow,78247,Consequences of the Langlands program,https://mathoverflow.net/questions/78247/consequences-of-the-langlands-program,,soft-question,score=16 | tags=soft-question|langlands-conjectures | original_url=https://mathoverflow.net/questions/78247/consequences-of-the-langlands-program | target_kind=mathoverflow_html
mathoverflow,75180,How important is it for one on the job market to have thought about suitable REU projects?,https://mathoverflow.net/questions/75180/how-important-is-it-for-one-on-the-job-market-to-have-thought-about-suitable-reu,,soft-question,score=16 | tags=advice|career|soft-question | original_url=https://mathoverflow.net/questions/75180/how-important-is-it-for-one-on-the-job-market-to-have-thought-about-suitable-reu | target_kind=mathoverflow_html
mathoverflow,33972,How many people fully understand the proof of Fermat&#39;s Last Theorem?,https://mathoverflow.net/questions/33972/how-many-people-fully-understand-the-proof-of-fermats-last-theorem,,soft-question,score=16 | tags=ag.algebraic-geometry|nt.number-theory|soft-question | original_url=https://mathoverflow.net/questions/33972/how-many-people-fully-understand-the-proof-of-fermats-last-theorem | target_kind=mathoverflow_html
mathoverflow,5497,What are the qualities of a good (math) teacher?,https://mathoverflow.net/questions/5497/what-are-the-qualities-of-a-good-math-teacher,,soft-question,score=16 | tags=mathematics-education|teaching|soft-question | original_url=https://mathoverflow.net/questions/5497/what-are-the-qualities-of-a-good-math-teacher | target_kind=mathoverflow_html
mathoverflow,155309,Text for Algebraic Number Theory,https://mathoverflow.net/questions/155309/text-for-algebraic-number-theory,,soft-question,score=16 | tags=nt.number-theory|soft-question|algebraic-number-theory|textbook-recommendation | original_url=https://mathoverflow.net/questions/155309/text-for-algebraic-number-theory | target_kind=mathoverflow_html
mathoverflow,46701,What is the difference between hard and soft analysis?,https://mathoverflow.net/questions/46701/what-is-the-difference-between-hard-and-soft-analysis,,soft-question,score=16 | tags=soft-question|ca.classical-analysis-and-odes | original_url=https://mathoverflow.net/questions/46701/what-is-the-difference-between-hard-and-soft-analysis | target_kind=mathoverflow_html
mathoverflow,182434,Why is the Dynamical Mordell-Lang conjecture interesting?,https://mathoverflow.net/questions/182434/why-is-the-dynamical-mordell-lang-conjecture-interesting,,soft-question,score=16 | tags=nt.number-theory|soft-question|arithmetic-dynamics | original_url=https://mathoverflow.net/questions/182434/why-is-the-dynamical-mordell-lang-conjecture-interesting | target_kind=mathoverflow_html
mathoverflow,58149,The whole plethora of topology,https://mathoverflow.net/questions/58149/the-whole-plethora-of-topology,,soft-question,score=16 | tags=ho.history-overview|at.algebraic-topology|soft-question | original_url=https://mathoverflow.net/questions/58149/the-whole-plethora-of-topology | target_kind=mathoverflow_html
mathoverflow,342877,Applications of schemes to mathematical physics,https://mathoverflow.net/questions/342877/applications-of-schemes-to-mathematical-physics,,soft-question,score=16 | tags=ag.algebraic-geometry|soft-question|mp.mathematical-physics|schemes | original_url=https://mathoverflow.net/questions/342877/applications-of-schemes-to-mathematical-physics | target_kind=mathoverflow_html
mathoverflow,312602,How to handle results from an unpublished paper?,https://mathoverflow.net/questions/312602/how-to-handle-results-from-an-unpublished-paper,,soft-question,score=16 | tags=soft-question|mathematical-writing | original_url=https://mathoverflow.net/questions/312602/how-to-handle-results-from-an-unpublished-paper | target_kind=mathoverflow_html
